split,label,seq_length
train,normal,38
train,normal,63
train,normal,143
train,normal,61
train,normal,42
train,normal,1343840
train,normal,42
train,normal,38
train,normal,266
train,normal,68
train,normal,98508
train,normal,62
train,normal,11964
train,normal,69
train,normal,42
train,normal,134
train,normal,56
train,normal,29
train,normal,61
train,normal,140
train,normal,190
train,normal,67
train,normal,105
train,normal,141
train,normal,61
train,normal,87
train,normal,42
train,normal,172
train,normal,132
train,normal,174
train,normal,61
train,normal,42
train,normal,59
train,normal,61
train,normal,68
train,normal,11
train,normal,67
train,normal,48
train,normal,81
train,normal,39
train,normal,57
train,normal,42
train,normal,39
train,normal,39
train,normal,728637
train,normal,51
train,normal,118
train,normal,64
train,normal,11262
train,normal,59
train,normal,48
train,normal,76
train,normal,40
train,normal,163
train,normal,40
train,normal,67
train,normal,151
train,normal,42
train,normal,68
train,normal,42
train,normal,42
train,normal,35
train,normal,70
train,normal,38
train,normal,4430
train,normal,42
train,normal,109
train,normal,29
train,normal,118801
train,normal,134
train,normal,42
train,normal,39
train,normal,42
train,normal,61
train,normal,77
train,normal,82
train,normal,51
train,normal,45
train,normal,123
train,normal,63
train,normal,44
train,normal,64
train,normal,214
train,normal,42
train,normal,35
train,normal,40
train,normal,34
train,normal,77
train,normal,28
train,normal,161
train,normal,58
train,normal,52
train,normal,42
train,normal,140
train,normal,142
train,normal,51
train,normal,61
train,normal,42
train,normal,42
train,normal,803
train,normal,170
train,normal,301024
train,normal,57
train,normal,1
train,normal,76
train,normal,42
train,normal,143
train,normal,46
train,normal,351
train,normal,42
train,normal,42
train,normal,43
train,normal,142
train,normal,252408
train,normal,59
train,normal,33
train,normal,84
train,normal,77965
train,normal,59
train,normal,82
train,normal,61
train,normal,61
train,normal,42
train,normal,2248
train,normal,120
train,normal,55
train,normal,42
train,normal,47
train,normal,42
train,normal,4645272
train,normal,46
train,normal,298
train,normal,157
train,normal,42
train,normal,60044
train,normal,90
train,normal,174078
train,normal,88
train,normal,134
train,normal,241
train,normal,182
train,normal,331
train,normal,61
train,normal,61
train,normal,72
train,normal,173114
train,normal,42
train,normal,166
train,normal,64
train,normal,1
train,normal,34
train,normal,115
train,normal,61
train,normal,181
train,normal,96
train,normal,38
train,normal,56
train,normal,68
train,normal,77
train,normal,52
train,normal,42
train,normal,129
train,normal,124
train,normal,331
train,normal,115
train,normal,57
train,normal,472
train,normal,39
train,normal,60044
train,normal,198
train,normal,42
train,normal,50
train,normal,42
train,normal,151856
train,normal,102
train,normal,101
train,normal,226
train,normal,42
train,normal,72
train,normal,47
train,normal,42
train,normal,65
train,normal,57
train,normal,172
train,normal,42
train,normal,33
train,normal,42
train,normal,93
train,normal,33
train,normal,33
train,normal,61
train,normal,71
train,normal,50708
train,normal,61
train,normal,61
train,normal,59
train,normal,70
train,normal,42
train,normal,201
train,normal,42
train,normal,64
train,normal,61
train,normal,53
train,normal,49
train,normal,42
train,normal,51
train,normal,61
train,normal,52
train,normal,101381
train,normal,33
train,normal,237
train,normal,477
train,normal,154
train,normal,42
train,normal,61
train,normal,76
train,normal,82
train,normal,1142
train,normal,83
train,normal,33
train,normal,65
train,normal,61
train,normal,42
train,normal,209
train,normal,138
train,normal,69
train,normal,65
train,normal,42
train,normal,65
train,normal,42
train,normal,103
train,normal,33
train,normal,149
train,normal,61
train,normal,1
train,normal,68
train,normal,65
train,normal,29
train,normal,29
train,normal,69
train,normal,42
train,normal,142
train,normal,42
train,normal,102
train,normal,140
train,normal,202
train,normal,38
train,normal,42
train,normal,53
train,normal,42
train,normal,259
train,normal,309
train,normal,138
train,normal,118
train,normal,99
train,normal,42
train,normal,39
train,normal,59
train,normal,51
train,normal,42
train,normal,60
train,normal,61
train,normal,6
train,normal,42
train,normal,63
train,normal,38
train,normal,48
train,normal,150
train,normal,64
train,normal,1462
train,normal,107
train,normal,113
train,normal,42
train,normal,70
train,normal,69
train,normal,108
train,normal,102
train,normal,70
train,normal,51
train,normal,163
train,normal,114
train,normal,68
train,normal,100
train,normal,51
train,normal,813
train,normal,34
train,normal,42
train,normal,123
train,normal,392939
train,normal,42
train,normal,42
train,normal,42
train,normal,5108
train,normal,405
train,normal,51
train,normal,42
train,normal,42
train,normal,131
train,normal,42
train,normal,1741
train,normal,38
train,normal,68
train,normal,40
train,normal,114
train,normal,140
train,normal,49
train,normal,33
train,normal,57
train,normal,32
train,normal,1
train,normal,125
train,normal,43
train,normal,203
train,normal,183
train,normal,6
train,normal,33
train,normal,159
train,normal,42
train,normal,42
train,normal,48
train,normal,61
train,normal,47
train,normal,33
train,normal,6
train,normal,33
train,normal,39
train,normal,170
train,normal,42
train,normal,58
train,normal,20
train,normal,84
train,normal,131
train,normal,105
train,normal,155
train,normal,116
train,normal,181
train,normal,34
train,normal,90
train,normal,33
train,normal,72
train,normal,48
train,normal,39
train,normal,39
train,normal,42
train,normal,55
train,normal,42
train,normal,165
train,normal,93
train,normal,236
train,normal,84
train,normal,61
train,normal,48
train,normal,42
train,normal,42
train,normal,30
train,normal,10701
train,normal,33
train,normal,42
train,normal,41
train,normal,42
train,normal,42
train,normal,51
train,normal,279310
train,normal,42
train,normal,162
train,normal,33
train,normal,82
train,normal,78
train,normal,20
train,normal,52
train,normal,52
train,normal,42
train,normal,39
train,normal,379
train,normal,61
train,normal,38
train,normal,42
train,normal,68
train,normal,84
train,normal,62
train,normal,155012
train,normal,61
train,normal,42
train,normal,138
train,normal,42
train,normal,60691
train,normal,61
train,normal,84
train,normal,38
train,normal,52
train,normal,118
train,normal,42
train,normal,38
train,normal,29
train,normal,42
train,normal,6
train,normal,33
train,normal,125
train,normal,575
train,normal,42
train,normal,78
train,normal,61
train,normal,61
train,normal,143
train,normal,61
train,normal,102
train,normal,180
train,normal,114
train,normal,52
train,normal,242
train,normal,69
train,normal,85
train,normal,61
train,normal,73
train,normal,61
train,normal,277
train,normal,140
train,normal,146
train,normal,33
train,normal,71
train,normal,64
train,normal,157
train,normal,51
train,normal,83
train,normal,29
train,normal,133
train,normal,873564
train,normal,42
train,normal,1005
train,normal,140
train,normal,852
train,normal,40042
train,normal,42
train,normal,61
train,normal,40
train,normal,122
train,normal,606
train,normal,39
train,normal,64
train,normal,40
train,normal,34
train,normal,126
train,normal,647
train,normal,42
train,normal,42
train,normal,33
train,normal,44
train,normal,40
train,normal,34
train,normal,101
train,normal,61
train,normal,39
train,normal,45
train,normal,48
train,normal,146
train,normal,118
train,normal,39
train,normal,53
train,normal,42
train,normal,68
train,normal,68
train,normal,42
train,normal,52
train,normal,48
train,normal,61
train,normal,197
train,normal,128
train,normal,77306
train,normal,149
train,normal,42
train,normal,83
train,normal,57
train,normal,35
train,normal,171
train,normal,6
train,normal,51
train,normal,3732
train,normal,33
train,normal,122
train,normal,60244
train,normal,44
train,normal,156
train,normal,672
train,normal,61
train,normal,52
train,normal,105
train,normal,165
train,normal,50
train,normal,1
train,normal,61
train,normal,67
train,normal,61
train,normal,42
train,normal,58
train,normal,32838
train,normal,42
train,normal,109
train,normal,74
train,normal,42
train,normal,87
train,normal,576
train,normal,54
train,normal,177
train,normal,39
train,normal,124
train,normal,40
train,normal,124
train,normal,84
train,normal,51
train,normal,51
train,normal,121
train,normal,290
train,normal,61
train,normal,60
train,normal,51
train,normal,39
train,normal,106
train,normal,42
train,normal,77509
train,normal,42
train,normal,42
train,normal,57
train,normal,73408
train,normal,52
train,normal,39
train,normal,42
train,normal,42
train,normal,29
train,normal,61
train,normal,84
train,normal,82
train,normal,86
train,normal,42
train,normal,42
train,normal,33
train,normal,140
train,normal,67
train,normal,34
train,normal,118
train,normal,42
train,normal,42
train,normal,38
train,normal,90
train,normal,434
train,normal,81
train,normal,67
train,normal,59
train,normal,77984
train,normal,144
train,normal,93
train,normal,53
train,normal,42
train,normal,64
train,normal,51
train,normal,42
train,normal,178
train,normal,50
train,normal,59
train,normal,160
train,normal,105
train,normal,42
train,normal,13
train,normal,61
train,normal,86
train,normal,1551
train,normal,145
train,normal,65
train,normal,33
train,normal,42
train,normal,42
train,normal,42
train,normal,61
train,normal,7503
train,normal,61
train,normal,113
train,normal,6
train,normal,48
train,normal,74
train,normal,70
train,normal,34
train,normal,42
train,normal,153
train,normal,166
train,normal,66
train,normal,42
train,normal,42
train,normal,72
train,normal,141
train,normal,1874
train,normal,152
train,normal,154
train,normal,72
train,normal,42
train,normal,64
train,normal,1088
train,normal,165
train,normal,140
train,normal,149
train,normal,1000
train,normal,42
train,normal,51
train,normal,104
train,normal,42
train,normal,71
train,normal,146
train,normal,112
train,normal,42
train,normal,13
train,normal,205
train,normal,111
train,normal,61
train,normal,1277
train,normal,165
train,normal,42
train,normal,33
train,normal,184
train,normal,39
train,normal,623
train,normal,60
train,normal,61
train,normal,42
train,normal,119
train,normal,158
train,normal,143
train,normal,67
train,normal,29
train,normal,61
train,normal,6
train,normal,126
train,normal,73
train,normal,47
train,normal,181
train,normal,33
train,normal,60
train,normal,42
train,normal,59
train,normal,166
train,normal,111
train,normal,42
train,normal,187
train,normal,145
train,normal,84
train,normal,120
train,normal,51
train,normal,140
train,normal,34
train,normal,65
train,normal,68
train,normal,51
train,normal,603
train,normal,69
train,normal,46
train,normal,61
train,normal,52
train,normal,60
train,normal,56
train,normal,30
train,normal,61
train,normal,31
train,normal,90
train,normal,52
train,normal,51
train,normal,45
train,normal,84
train,normal,65
train,normal,58
train,normal,42
train,normal,146
train,normal,58
train,normal,55
train,normal,81
train,normal,145
train,normal,77
train,normal,61
train,normal,39
train,normal,42
train,normal,147
train,normal,257
train,normal,39
train,normal,50114
train,normal,42
train,normal,61
train,normal,39
train,normal,81
train,normal,42
train,normal,42
train,normal,42
train,normal,81
train,normal,656225
train,normal,42
train,normal,42
train,normal,332
train,normal,126
train,normal,42
train,normal,83
train,normal,33
train,normal,34
train,normal,30
train,normal,80
train,normal,68
train,normal,42
train,normal,3188182
train,normal,54
train,normal,81
train,normal,128
train,normal,1301643
train,normal,47
train,normal,57
train,normal,42
train,normal,52
train,normal,122
train,normal,42
train,normal,61
train,normal,61
train,normal,42
train,normal,40042
train,normal,41
train,normal,40
train,normal,61
train,normal,87
train,normal,82
train,normal,1584756
train,normal,92
train,normal,42
train,normal,144
train,normal,60
train,normal,68
train,normal,68
train,normal,61
train,normal,42
train,normal,85
train,normal,58
train,normal,61
train,normal,34
train,normal,39
train,normal,1310
train,normal,52
train,normal,51
train,normal,68
train,normal,64
train,normal,166
train,normal,120
train,normal,204
train,normal,30
train,normal,57
train,normal,42
train,normal,265
train,normal,61
train,normal,58
train,normal,38
train,normal,47
train,normal,42
train,normal,52
train,normal,126
train,normal,330
train,normal,63
train,normal,139
train,normal,58
train,normal,104
train,normal,42
train,normal,140
